order_id,customer_id,order_date,item_name,category,quantity,unit_price,gross_amount,discount,final_amount,channel,payment_method,prep_time_min
322,205,2025-11-11,Classic Veg Burger,Burger,1,149,149,20,129,takeaway,upi,20
323,326,2025-07-24,Peri Peri Fries,Sides,2,119,238,20,218,dine_in,cash,15
324,275,2025-10-14,Cheese Burst Burger,Burger,2,189,378,30,348,delivery,upi,29
325,277,2025-07-11,Classic Veg Burger,Burger,2,149,298,0,298,takeaway,card,21
326,393,2025-08-02,Classic Veg Burger,Burger,2,149,298,0,298,takeaway,upi,15
327,430,2026-01-19,Fries,Sides,1,99,99,0,99,delivery,card,23
328,111,2025-11-05,Classic Veg Burger,Burger,1,149,149,0,149,takeaway,upi,26
329,204,2026-03-06,Classic Veg Burger,Burger,1,149,149,0,149,delivery,upi,17
330,324,2025-11-04,Classic Veg Burger,Burger,1,149,149,50,99,dine_in,card,30
331,206,2025-09-06,Peri Peri Fries,Sides,1,119,119,0,119,takeaway,cash,32
332,391,2026-01-29,Classic Veg Burger,Burger,1,149,149,50,99,takeaway,cash,14
333,49,2026-01-17,Fries,Sides,3,99,297,0,297,delivery,cash,33
334,12,2025-12-02,Peri Peri Fries,Sides,2,119,238,0,238,dine_in,card,30
335,296,2026-02-27,Chocolate Shake,Beverage,1,159,159,20,139,dine_in,upi,23
336,288,2025-11-20,Veg Wrap,Wrap,1,179,179,50,129,takeaway,cash,17
337,196,2025-07-09,Veg Wrap,Wrap,3,179,537,20,517,delivery,cash,32
338,56,2026-02-17,Fries,Sides,2,99,198,0,198,delivery,upi,24
339,190,2026-03-02,Brownie,Dessert,1,109,109,50,59,delivery,card,14
340,415,2025-08-12,Cheese Burst Burger,Burger,2,189,378,0,378,dine_in,card,28
341,128,2025-08-12,Paneer Grill Burger,Burger,2,209,418,30,388,delivery,cash,33
342,430,2025-10-28,Classic Veg Burger,Burger,2,149,298,0,298,delivery,card,33
343,173,2025-09-16,Classic Veg Burger,Burger,1,149,149,50,99,takeaway,cash,23
344,447,2025-07-03,Peri Peri Fries,Sides,3,119,357,0,357,takeaway,card,27
345,256,2025-12-08,Fries,Sides,1,99,99,20,79,takeaway,card,26
346,285,2025-08-11,Cheese Burst Burger,Burger,2,189,378,50,328,dine_in,card,14
347,388,2025-07-07,Paneer Grill Burger,Burger,2,209,418,50,368,dine_in,upi,16
348,225,2025-08-28,Classic Veg Burger,Burger,2,149,298,20,278,dine_in,cash,35
349,269,2026-03-07,Paneer Grill Burger,Burger,4,209,836,20,816,dine_in,card,13
350,223,2025-11-28,Peri Peri Fries,Sides,2,119,238,0,238,takeaway,card,28
351,333,2025-09-23,Paneer Grill Burger,Burger,1,209,209,30,179,takeaway,upi,35
352,315,2026-01-07,Chicken Wrap,Wrap,2,219,438,0,438,delivery,card,16
353,480,2025-12-17,Paneer Grill Burger,Burger,1,209,209,30,179,takeaway,card,10
354,163,2026-01-30,Paneer Grill Burger,Burger,1,209,209,20,189,dine_in,upi,19
355,360,2025-10-05,Fries,Sides,3,99,297,30,267,delivery,card,13
356,32,2026-02-25,Brownie,Dessert,1,109,109,0,109,delivery,cash,27
357,453,2025-10-24,Cold Coffee,Beverage,3,129,387,0,387,dine_in,card,19
358,421,2026-02-04,Brownie,Dessert,3,109,327,0,327,delivery,cash,34
359,207,2025-11-08,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,upi,13
360,375,2025-10-19,Peri Peri Fries,Sides,2,119,238,30,208,dine_in,upi,35
361,268,2026-01-13,Cold Coffee,Beverage,2,129,258,30,228,takeaway,card,35
362,378,2026-02-28,Fries,Sides,1,99,99,0,99,dine_in,upi,35
363,315,2025-09-14,Paneer Grill Burger,Burger,2,209,418,0,418,delivery,upi,11
364,71,2026-03-19,Veg Wrap,Wrap,2,179,358,50,308,delivery,card,19
365,257,2025-08-30,Fries,Sides,3,99,297,20,277,delivery,cash,25
366,182,2025-12-07,Chicken Wrap,Wrap,1,219,219,30,189,dine_in,upi,30
367,427,2025-11-20,Paneer Grill Burger,Burger,2,209,418,30,388,delivery,card,32
368,404,2025-11-06,Cheese Burst Burger,Burger,2,189,378,20,358,takeaway,card,15
369,13,2026-01-04,Veg Wrap,Wrap,4,179,716,50,666,delivery,upi,29
370,287,2025-10-06,Chocolate Shake,Beverage,1,159,159,0,159,takeaway,upi,16
371,227,2026-01-01,Chicken Wrap,Wrap,1,219,219,0,219,takeaway,card,20
372,49,2026-01-05,Peri Peri Fries,Sides,2,119,238,0,238,takeaway,card,11
373,332,2025-11-18,Veg Wrap,Wrap,2,179,358,0,358,takeaway,cash,18
374,141,2025-07-30,Brownie,Dessert,1,109,109,50,59,delivery,cash,30
375,233,2026-03-09,Paneer Grill Burger,Burger,2,209,418,50,368,takeaway,cash,35
376,54,2025-07-20,Cold Coffee,Beverage,1,129,129,50,79,takeaway,upi,14
377,43,2026-01-31,Cheese Burst Burger,Burger,2,189,378,50,328,takeaway,upi,20
378,50,2025-11-20,Fries,Sides,3,99,297,30,267,takeaway,upi,20
379,429,2025-12-10,Paneer Grill Burger,Burger,2,209,418,50,368,delivery,cash,10
380,482,2026-01-23,Chocolate Shake,Beverage,3,159,477,50,427,dine_in,upi,16
381,423,2026-03-14,Paneer Grill Burger,Burger,4,209,836,0,836,dine_in,card,11
382,142,2025-10-10,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,cash,10
383,160,2025-11-18,Chicken Wrap,Wrap,1,219,219,0,219,delivery,card,28
384,429,2025-08-14,Brownie,Dessert,2,109,218,0,218,dine_in,upi,15
385,374,2025-08-14,Paneer Grill Burger,Burger,1,209,209,30,179,takeaway,upi,34
386,87,2025-07-06,Fries,Sides,4,99,396,20,376,dine_in,cash,17
387,158,2025-10-06,Paneer Grill Burger,Burger,1,209,209,0,209,delivery,cash,19
388,92,2025-11-20,Paneer Grill Burger,Burger,2,209,418,0,418,delivery,upi,16
389,140,2025-10-11,Paneer Grill Burger,Burger,2,209,418,50,368,delivery,card,12
390,251,2025-12-29,Brownie,Dessert,1,109,109,0,109,takeaway,cash,24
391,425,2025-09-26,Classic Veg Burger,Burger,2,149,298,20,278,dine_in,cash,28
392,108,2026-02-08,Cold Coffee,Beverage,4,129,516,0,516,delivery,cash,26
393,283,2025-11-15,Cheese Burst Burger,Burger,2,189,378,0,378,dine_in,card,18
394,17,2025-08-29,Chicken Wrap,Wrap,3,219,657,50,607,dine_in,card,14
395,240,2025-12-13,Cold Coffee,Beverage,3,129,387,50,337,takeaway,upi,20
396,360,2025-08-23,Cold Coffee,Beverage,1,129,129,20,109,delivery,card,20
397,332,2025-08-21,Paneer Grill Burger,Burger,1,209,209,0,209,dine_in,card,27
398,96,2025-07-12,Veg Wrap,Wrap,3,179,537,30,507,takeaway,cash,23
399,375,2026-01-21,Veg Wrap,Wrap,1,179,179,0,179,takeaway,card,29
400,173,2026-03-05,Chocolate Shake,Beverage,1,159,159,0,159,dine_in,cash,13
401,216,2026-02-04,Peri Peri Fries,Sides,2,119,238,20,218,takeaway,upi,15
402,263,2025-09-24,Peri Peri Fries,Sides,2,119,238,50,188,takeaway,upi,28
403,385,2025-09-10,Paneer Grill Burger,Burger,3,209,627,0,627,dine_in,upi,19
404,406,2025-09-11,Cold Coffee,Beverage,2,129,258,20,238,dine_in,card,10
405,338,2025-09-14,Fries,Sides,2,99,198,0,198,dine_in,upi,17
406,440,2025-10-13,Chocolate Shake,Beverage,1,159,159,50,109,dine_in,upi,31
407,285,2026-01-08,Classic Veg Burger,Burger,2,149,298,0,298,delivery,upi,25
408,282,2026-01-18,Fries,Sides,3,99,297,20,277,takeaway,upi,34
409,470,2025-08-19,Chocolate Shake,Beverage,1,159,159,0,159,dine_in,card,34
410,168,2025-11-22,Chocolate Shake,Beverage,3,159,477,30,447,dine_in,card,25
411,343,2025-07-14,Fries,Sides,2,99,198,0,198,dine_in,card,21
412,175,2026-03-14,Classic Veg Burger,Burger,3,149,447,0,447,takeaway,upi,14
413,256,2025-10-05,Classic Veg Burger,Burger,2,149,298,20,278,dine_in,card,22
414,335,2025-10-01,Chocolate Shake,Beverage,1,159,159,0,159,delivery,card,31
415,421,2026-03-04,Classic Veg Burger,Burger,1,149,149,20,129,dine_in,upi,22
416,350,2026-03-22,Cheese Burst Burger,Burger,2,189,378,0,378,takeaway,cash,13
417,336,2026-01-24,Classic Veg Burger,Burger,2,149,298,0,298,takeaway,cash,22
418,352,2026-02-18,Classic Veg Burger,Burger,2,149,298,50,248,takeaway,card,23
419,395,2025-07-28,Peri Peri Fries,Sides,2,119,238,0,238,takeaway,cash,13
420,310,2026-02-16,Chicken Wrap,Wrap,1,219,219,20,199,takeaway,card,27
421,498,2026-01-03,Cheese Burst Burger,Burger,2,189,378,30,348,delivery,cash,12
422,77,2025-07-04,Cold Coffee,Beverage,3,129,387,30,357,delivery,upi,26
423,417,2026-02-18,Chocolate Shake,Beverage,1,159,159,20,139,delivery,upi,13
424,445,2026-03-08,Veg Wrap,Wrap,1,179,179,30,149,takeaway,card,18
425,218,2025-12-20,Peri Peri Fries,Sides,2,119,238,0,238,delivery,card,23
426,9,2026-02-14,Cold Coffee,Beverage,1,129,129,30,99,dine_in,card,33
427,19,2026-03-30,Chocolate Shake,Beverage,1,159,159,0,159,dine_in,cash,13
428,65,2025-09-13,Veg Wrap,Wrap,3,179,537,0,537,delivery,cash,29
429,125,2026-03-26,Brownie,Dessert,2,109,218,0,218,dine_in,card,21
430,20,2025-09-14,Brownie,Dessert,3,109,327,20,307,takeaway,cash,12
431,173,2025-12-02,Chocolate Shake,Beverage,2,159,318,0,318,dine_in,cash,18
432,370,2025-08-10,Chocolate Shake,Beverage,1,159,159,30,129,delivery,card,29
433,264,2025-11-02,Classic Veg Burger,Burger,2,149,298,0,298,delivery,card,33
434,353,2025-10-04,Peri Peri Fries,Sides,2,119,238,30,208,delivery,upi,31
435,146,2025-11-17,Classic Veg Burger,Burger,2,149,298,0,298,dine_in,card,31
436,67,2025-11-18,Peri Peri Fries,Sides,2,119,238,30,208,takeaway,card,13
437,114,2025-10-24,Classic Veg Burger,Burger,3,149,447,0,447,dine_in,upi,29
438,148,2026-02-21,Brownie,Dessert,3,109,327,30,297,delivery,card,27
439,7,2025-12-23,Cold Coffee,Beverage,1,129,129,0,129,delivery,upi,24
440,438,2026-03-13,Fries,Sides,2,99,198,50,148,dine_in,cash,22
441,131,2026-01-23,Classic Veg Burger,Burger,3,149,447,30,417,dine_in,cash,25
442,288,2025-12-24,Cheese Burst Burger,Burger,1,189,189,50,139,takeaway,card,19
443,150,2025-12-09,Veg Wrap,Wrap,3,179,537,20,517,dine_in,upi,29
444,300,2025-09-24,Brownie,Dessert,1,109,109,30,79,delivery,card,34
445,12,2025-11-23,Chicken Wrap,Wrap,4,219,876,0,876,delivery,cash,14
446,194,2025-09-02,Cheese Burst Burger,Burger,2,189,378,0,378,dine_in,upi,28
447,149,2025-09-30,Paneer Grill Burger,Burger,3,209,627,20,607,takeaway,card,21
448,385,2025-10-20,Chocolate Shake,Beverage,2,159,318,0,318,delivery,card,30
449,55,2025-12-10,Chicken Wrap,Wrap,2,219,438,30,408,delivery,upi,22
450,254,2026-02-23,Peri Peri Fries,Sides,2,119,238,0,238,dine_in,card,19
451,2,2026-03-30,Cold Coffee,Beverage,2,129,258,50,208,dine_in,cash,13
452,197,2026-01-31,Chocolate Shake,Beverage,2,159,318,50,268,dine_in,cash,17
453,71,2026-03-15,Cheese Burst Burger,Burger,3,189,567,0,567,delivery,cash,17
454,86,2026-02-27,Cheese Burst Burger,Burger,1,189,189,0,189,takeaway,cash,35
455,335,2026-01-16,Chicken Wrap,Wrap,2,219,438,0,438,dine_in,card,21
456,371,2025-10-31,Paneer Grill Burger,Burger,2,209,418,50,368,dine_in,card,14
457,151,2025-08-03,Classic Veg Burger,Burger,2,149,298,20,278,dine_in,cash,29
458,228,2025-11-01,Paneer Grill Burger,Burger,2,209,418,30,388,delivery,upi,17
459,237,2025-08-05,Classic Veg Burger,Burger,3,149,447,0,447,takeaway,cash,23
460,444,2026-03-24,Veg Wrap,Wrap,2,179,358,0,358,delivery,card,32
461,276,2025-08-31,Brownie,Dessert,3,109,327,20,307,delivery,cash,11
462,150,2026-01-20,Classic Veg Burger,Burger,1,149,149,20,129,takeaway,cash,30
463,333,2026-02-11,Chocolate Shake,Beverage,1,159,159,0,159,dine_in,card,34
464,423,2025-08-27,Paneer Grill Burger,Burger,1,209,209,20,189,takeaway,card,14
465,468,2025-11-02,Veg Wrap,Wrap,2,179,358,0,358,delivery,cash,32
466,38,2026-02-20,Veg Wrap,Wrap,1,179,179,0,179,delivery,card,32
467,228,2025-12-17,Veg Wrap,Wrap,3,179,537,0,537,takeaway,card,29
468,19,2025-09-10,Paneer Grill Burger,Burger,2,209,418,0,418,dine_in,upi,21
469,289,2026-01-02,Peri Peri Fries,Sides,1,119,119,50,69,dine_in,cash,30
470,157,2026-03-01,Veg Wrap,Wrap,4,179,716,0,716,takeaway,cash,14
471,76,2025-11-27,Chocolate Shake,Beverage,1,159,159,50,109,dine_in,upi,16
472,299,2025-12-03,Paneer Grill Burger,Burger,2,209,418,0,418,delivery,card,33
473,261,2026-03-22,Chocolate Shake,Beverage,2,159,318,0,318,takeaway,upi,28
474,437,2026-03-14,Cold Coffee,Beverage,3,129,387,20,367,delivery,cash,15
475,446,2026-03-26,Veg Wrap,Wrap,1,179,179,20,159,delivery,upi,31
476,485,2025-08-03,Cold Coffee,Beverage,2,129,258,0,258,dine_in,upi,18
477,312,2025-08-31,Fries,Sides,2,99,198,20,178,takeaway,cash,10
478,431,2026-03-26,Fries,Sides,3,99,297,0,297,delivery,cash,11
479,205,2025-08-20,Cold Coffee,Beverage,2,129,258,0,258,delivery,cash,27
480,434,2025-08-10,Classic Veg Burger,Burger,2,149,298,0,298,delivery,cash,15
481,354,2025-11-03,Fries,Sides,3,99,297,50,247,delivery,upi,11
482,312,2025-11-14,Chicken Wrap,Wrap,1,219,219,0,219,takeaway,upi,33
483,426,2025-08-02,Paneer Grill Burger,Burger,3,209,627,0,627,dine_in,upi,17
484,300,2026-03-02,Veg Wrap,Wrap,1,179,179,30,149,dine_in,card,35
485,325,2025-08-07,Fries,Sides,2,99,198,0,198,delivery,upi,25
486,102,2025-08-21,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,card,19
487,292,2025-07-05,Brownie,Dessert,2,109,218,50,168,delivery,cash,16
488,302,2026-02-19,Classic Veg Burger,Burger,1,149,149,20,129,takeaway,card,25
489,324,2025-09-29,Cold Coffee,Beverage,2,129,258,20,238,takeaway,card,30
490,154,2025-11-13,Chicken Wrap,Wrap,1,219,219,0,219,delivery,cash,27
491,258,2025-12-06,Veg Wrap,Wrap,1,179,179,20,159,dine_in,card,26
492,241,2026-03-11,Paneer Grill Burger,Burger,1,209,209,0,209,delivery,cash,19
493,49,2026-02-12,Cold Coffee,Beverage,3,129,387,50,337,takeaway,upi,16
494,399,2025-08-25,Fries,Sides,1,99,99,0,99,takeaway,card,20
495,393,2026-03-29,Veg Wrap,Wrap,2,179,358,30,328,dine_in,cash,31
496,80,2025-12-13,Paneer Grill Burger,Burger,2,209,418,0,418,dine_in,cash,31
497,81,2025-12-14,Chicken Wrap,Wrap,3,219,657,50,607,delivery,upi,18
498,242,2025-12-03,Cold Coffee,Beverage,1,129,129,0,129,delivery,cash,21
499,425,2025-12-09,Veg Wrap,Wrap,1,179,179,20,159,takeaway,card,34
500,214,2025-07-03,Chocolate Shake,Beverage,1,159,159,20,139,delivery,cash,35
501,72,2026-02-19,Peri Peri Fries,Sides,1,119,119,50,69,dine_in,upi,31
502,367,2025-11-09,Peri Peri Fries,Sides,1,119,119,0,119,delivery,card,20
503,286,2025-10-11,Fries,Sides,3,99,297,0,297,dine_in,upi,17
504,83,2025-12-14,Veg Wrap,Wrap,4,179,716,0,716,takeaway,card,32
505,492,2026-03-07,Fries,Sides,2,99,198,0,198,dine_in,upi,30
506,176,2025-11-19,Chicken Wrap,Wrap,1,219,219,20,199,delivery,upi,25
507,69,2025-08-07,Cold Coffee,Beverage,3,129,387,20,367,dine_in,upi,28
508,154,2025-10-11,Chicken Wrap,Wrap,2,219,438,0,438,delivery,cash,27
509,391,2025-11-11,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,upi,14
510,396,2025-08-04,Cold Coffee,Beverage,1,129,129,20,109,takeaway,upi,15
511,165,2026-02-25,Fries,Sides,2,99,198,0,198,delivery,upi,31
512,498,2025-11-10,Peri Peri Fries,Sides,2,119,238,50,188,dine_in,upi,13
513,329,2026-01-27,Chocolate Shake,Beverage,2,159,318,20,298,dine_in,cash,11
514,468,2026-03-20,Cold Coffee,Beverage,1,129,129,30,99,delivery,upi,26
515,448,2025-12-15,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,card,30
516,35,2025-08-08,Brownie,Dessert,1,109,109,30,79,dine_in,cash,15
517,409,2026-03-20,Cheese Burst Burger,Burger,2,189,378,20,358,takeaway,cash,16
518,385,2025-08-07,Chocolate Shake,Beverage,1,159,159,20,139,delivery,cash,14
519,334,2025-12-17,Cheese Burst Burger,Burger,1,189,189,50,139,takeaway,card,24
520,271,2026-02-07,Classic Veg Burger,Burger,3,149,447,0,447,takeaway,card,10
521,5,2025-10-24,Cold Coffee,Beverage,2,129,258,0,258,delivery,upi,28
522,346,2025-12-15,Chicken Wrap,Wrap,2,219,438,50,388,takeaway,upi,34
523,421,2025-12-29,Brownie,Dessert,1,109,109,0,109,dine_in,upi,19
524,93,2025-08-21,Classic Veg Burger,Burger,2,149,298,30,268,dine_in,upi,27
525,179,2025-08-05,Cold Coffee,Beverage,1,129,129,0,129,takeaway,upi,16
526,156,2025-09-22,Chocolate Shake,Beverage,1,159,159,0,159,dine_in,card,10
527,71,2026-02-11,Cheese Burst Burger,Burger,2,189,378,0,378,delivery,cash,33
528,107,2026-01-11,Classic Veg Burger,Burger,3,149,447,20,427,dine_in,upi,34
529,195,2025-09-02,Cheese Burst Burger,Burger,1,189,189,30,159,takeaway,cash,26
530,63,2025-09-22,Fries,Sides,1,99,99,20,79,takeaway,cash,21
531,384,2025-12-10,Chocolate Shake,Beverage,1,159,159,0,159,dine_in,cash,21
532,245,2025-11-08,Chicken Wrap,Wrap,2,219,438,0,438,dine_in,card,35
533,216,2026-01-21,Cheese Burst Burger,Burger,1,189,189,0,189,delivery,upi,23
534,485,2025-12-01,Fries,Sides,3,99,297,0,297,takeaway,cash,35
535,200,2026-02-27,Classic Veg Burger,Burger,1,149,149,50,99,takeaway,card,11
536,73,2025-11-05,Paneer Grill Burger,Burger,2,209,418,0,418,dine_in,cash,14
537,72,2026-02-26,Classic Veg Burger,Burger,1,149,149,30,119,dine_in,cash,31
538,151,2026-01-07,Brownie,Dessert,2,109,218,0,218,delivery,upi,15
539,480,2026-03-23,Paneer Grill Burger,Burger,3,209,627,50,577,dine_in,card,13
540,403,2025-09-22,Classic Veg Burger,Burger,2,149,298,0,298,delivery,card,30
541,192,2025-11-13,Brownie,Dessert,1,109,109,0,109,dine_in,card,10
542,456,2026-02-26,Classic Veg Burger,Burger,3,149,447,0,447,delivery,upi,27
543,194,2026-03-26,Paneer Grill Burger,Burger,1,209,209,0,209,dine_in,card,17
544,48,2026-01-31,Cheese Burst Burger,Burger,2,189,378,20,358,delivery,cash,24
545,69,2025-07-01,Peri Peri Fries,Sides,2,119,238,20,218,delivery,upi,20
546,337,2026-01-04,Brownie,Dessert,3,109,327,20,307,delivery,cash,28
547,101,2025-09-03,Fries,Sides,2,99,198,0,198,dine_in,upi,31
548,43,2025-08-18,Chocolate Shake,Beverage,1,159,159,30,129,dine_in,upi,17
549,129,2025-10-03,Peri Peri Fries,Sides,1,119,119,50,69,delivery,cash,28
550,267,2026-03-22,Brownie,Dessert,1,109,109,0,109,delivery,card,31
551,75,2025-07-18,Chocolate Shake,Beverage,3,159,477,0,477,dine_in,upi,10
552,74,2025-07-18,Fries,Sides,1,99,99,20,79,delivery,upi,28
553,247,2026-03-05,Cold Coffee,Beverage,1,129,129,50,79,takeaway,card,24
554,110,2026-02-18,Brownie,Dessert,1,109,109,30,79,delivery,upi,33
555,144,2026-03-21,Cold Coffee,Beverage,1,129,129,0,129,delivery,card,34
556,282,2026-02-19,Cheese Burst Burger,Burger,3,189,567,0,567,takeaway,card,12
557,401,2026-01-04,Chocolate Shake,Beverage,3,159,477,30,447,dine_in,upi,17
558,500,2026-02-20,Cheese Burst Burger,Burger,1,189,189,30,159,takeaway,card,14
559,448,2025-12-25,Peri Peri Fries,Sides,2,119,238,20,218,takeaway,upi,26
560,94,2026-01-20,Chicken Wrap,Wrap,1,219,219,0,219,takeaway,upi,34
561,9,2025-10-10,Cold Coffee,Beverage,2,129,258,30,228,dine_in,cash,26
562,269,2025-07-25,Chicken Wrap,Wrap,1,219,219,30,189,dine_in,cash,26
563,86,2026-01-08,Paneer Grill Burger,Burger,1,209,209,50,159,dine_in,cash,30
564,440,2025-10-24,Paneer Grill Burger,Burger,2,209,418,30,388,delivery,upi,18
565,26,2026-01-22,Peri Peri Fries,Sides,2,119,238,30,208,delivery,card,24
566,165,2025-09-08,Peri Peri Fries,Sides,1,119,119,0,119,delivery,cash,27
567,343,2025-12-07,Fries,Sides,3,99,297,0,297,delivery,upi,14
568,247,2025-09-21,Fries,Sides,2,99,198,50,148,delivery,card,28
569,100,2025-11-05,Cold Coffee,Beverage,1,129,129,0,129,delivery,upi,22
570,64,2025-09-16,Fries,Sides,2,99,198,0,198,takeaway,card,34
571,168,2025-07-06,Cheese Burst Burger,Burger,3,189,567,30,537,dine_in,cash,29
572,242,2025-10-27,Veg Wrap,Wrap,1,179,179,0,179,takeaway,cash,29
573,233,2025-09-17,Cheese Burst Burger,Burger,3,189,567,0,567,delivery,upi,22
574,430,2025-11-08,Cheese Burst Burger,Burger,4,189,756,20,736,takeaway,upi,32
575,355,2026-03-07,Peri Peri Fries,Sides,1,119,119,0,119,takeaway,cash,29
576,443,2026-01-02,Fries,Sides,3,99,297,20,277,takeaway,card,23
577,30,2025-08-23,Peri Peri Fries,Sides,4,119,476,0,476,takeaway,cash,20
578,215,2025-11-06,Cold Coffee,Beverage,1,129,129,0,129,dine_in,cash,35
579,249,2025-11-02,Brownie,Dessert,2,109,218,30,188,delivery,cash,18
580,54,2026-03-07,Chicken Wrap,Wrap,3,219,657,30,627,takeaway,cash,22
581,22,2025-08-25,Brownie,Dessert,3,109,327,0,327,takeaway,upi,13
582,495,2025-10-31,Cold Coffee,Beverage,2,129,258,50,208,takeaway,cash,23
583,418,2026-01-18,Classic Veg Burger,Burger,2,149,298,20,278,takeaway,cash,11
584,482,2026-01-21,Chocolate Shake,Beverage,3,159,477,0,477,dine_in,cash,15
585,13,2025-12-16,Cheese Burst Burger,Burger,1,189,189,20,169,dine_in,cash,24
586,435,2025-11-07,Cold Coffee,Beverage,3,129,387,0,387,delivery,upi,18
587,229,2025-07-25,Cold Coffee,Beverage,2,129,258,50,208,takeaway,card,34
588,407,2025-09-21,Fries,Sides,3,99,297,50,247,delivery,card,34
589,418,2025-09-27,Veg Wrap,Wrap,2,179,358,0,358,takeaway,cash,33
590,413,2025-10-25,Cold Coffee,Beverage,1,129,129,50,79,dine_in,cash,22
591,161,2026-03-12,Paneer Grill Burger,Burger,2,209,418,0,418,delivery,cash,25
592,180,2025-12-20,Veg Wrap,Wrap,1,179,179,0,179,delivery,upi,13
593,98,2025-12-06,Chicken Wrap,Wrap,4,219,876,30,846,takeaway,upi,22
594,317,2025-08-08,Fries,Sides,1,99,99,0,99,takeaway,cash,31
595,208,2025-11-12,Paneer Grill Burger,Burger,3,209,627,0,627,takeaway,card,22
596,69,2026-01-14,Cheese Burst Burger,Burger,3,189,567,0,567,takeaway,cash,12
597,166,2025-10-24,Veg Wrap,Wrap,1,179,179,0,179,takeaway,upi,31
598,141,2025-07-14,Veg Wrap,Wrap,1,179,179,50,129,dine_in,upi,17
599,226,2025-10-19,Paneer Grill Burger,Burger,2,209,418,0,418,dine_in,cash,25
600,430,2026-02-10,Chocolate Shake,Beverage,2,159,318,30,288,takeaway,upi,23
601,96,2026-03-23,Brownie,Dessert,2,109,218,50,168,takeaway,card,33
602,134,2026-01-03,Peri Peri Fries,Sides,3,119,357,0,357,dine_in,card,27
603,183,2025-08-09,Paneer Grill Burger,Burger,1,209,209,30,179,takeaway,upi,13
604,470,2026-03-17,Veg Wrap,Wrap,2,179,358,0,358,dine_in,cash,17
605,369,2025-12-26,Chicken Wrap,Wrap,1,219,219,20,199,delivery,cash,11
606,236,2026-02-10,Veg Wrap,Wrap,2,179,358,20,338,dine_in,upi,10
607,287,2026-02-15,Chicken Wrap,Wrap,3,219,657,0,657,delivery,cash,14
608,33,2025-12-29,Cheese Burst Burger,Burger,3,189,567,0,567,takeaway,card,33
609,15,2026-03-09,Chocolate Shake,Beverage,3,159,477,0,477,delivery,upi,31
610,232,2025-12-06,Chicken Wrap,Wrap,4,219,876,0,876,dine_in,cash,35
611,449,2026-03-18,Chocolate Shake,Beverage,1,159,159,30,129,takeaway,cash,20
612,442,2025-07-04,Brownie,Dessert,1,109,109,50,59,delivery,cash,13
613,397,2025-08-06,Brownie,Dessert,1,109,109,30,79,delivery,cash,15
614,376,2025-10-08,Fries,Sides,2,99,198,0,198,dine_in,upi,30
